time,side,status,filled_quantity,symbol,asset.asset_type,asset.right,asset.strike,asset.expiration,price,type,asset.multiplier,trade_cost
2015-02-02 10:33:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:34:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:34:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:35:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:35:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:36:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:36:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:37:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:37:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:38:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:38:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:39:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:39:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:40:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:40:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:41:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:41:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:42:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:42:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:43:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:43:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:44:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:44:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:45:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:45:00-05:00,buy,fill,2.327316449168322,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:46:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:46:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:47:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:47:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:48:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:48:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:49:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:49:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:50:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:50:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:51:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:51:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:52:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:52:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:53:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:53:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:54:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:54:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:55:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:55:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:56:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:56:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:57:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:57:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:58:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:58:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 10:59:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 10:59:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:00:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:00:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:01:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:01:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:02:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:02:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:03:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:03:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:04:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:04:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:05:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:05:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:06:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:06:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:07:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:07:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:08:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:08:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:09:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:09:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:10:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:10:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:11:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:11:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:12:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:12:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:13:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:13:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:14:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:14:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:15:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:15:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:16:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:16:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
2015-02-02 11:17:00-05:00,buy,new,,SPY,stock,,0.0,,,market,1,
2015-02-02 11:17:00-05:00,buy,fill,2.327339675675212,SPY,stock,,0.0,,200.0500030517578,market,1,0.0
